openalex_id,title,publication_year,cited_by_count,in_degree,out_degree,pagerank,authority,hub,citation_rate_by_age,wcc_rank,community_id,is_unicamp,is_top_tier,is_important_institution,is_high_impact_500,is_high_impact_100k
W2126448884,Describable Visual Attributes for Face Verification and Image Search,2011,442,18,31,2.6780595850527387e-05,0.00013564511370968253,6.817521649910574e-05,29.466666666666665,1,0,False,False,False,False,False
W2127176025,A support vector method for optimizing average precision,2007,719,22,6,3.595998958849939e-05,4.788554228837907e-05,1.5036876365709338e-06,37.8421052631579,1,1,False,False,False,True,False
W1972153891,Using the Multiple Knapsack Problem to Model the Problem of Virtual Machine Allocation in Cloud Computing,2013,34,0,8,6.162361851594137e-06,0.0,1.4494921435933217e-07,2.6153846153846154,1,3,False,False,False,False,False
W2886362482,Proceedings of the National Conference on Artificial Intelligence,2015,1227,7,0,7.275709901710591e-05,2.6460085161442837e-07,0.0,111.54545454545455,1,5,False,False,False,True,False
W4308331683,Connecting SiO4 in Silicate and Silicate Chain Networks to Compute Kulli Temperature Indices,2022,18,0,1,6.162361851594137e-06,0.0,1.523265807334713e-10,4.5,1,7,False,False,False,False,False
W2145620688,Learning Multiple Tasks with a Sparse Matrix-Normal Penalty,2010,128,4,6,9.561789219045241e-06,2.5388164374241013e-06,7.621630166919557e-07,8.0,1,0,False,False,True,False,False
W2731605675,Robust regression for image binarization under heavy noise and nonuniform background,2018,44,1,11,6.7824946352722135e-06,1.1849993520328336e-05,7.628526075858611e-06,5.5,1,10,False,False,False,False,False
W2042450845,A Novel Distributed Antenna Selection Scheme for Fixed-Gain Amplify-and-Forward Relaying Systems,2012,15,1,5,6.8720218132550415e-06,2.4438333910670077e-13,2.2383825201263423e-10,1.0714285714285714,1,22,False,False,False,False,False
W2145488453,"<title>Watermarking resistance to translation, rotation, and scaling</title>",1999,215,6,0,3.692036850397173e-05,1.1307801808571895e-05,0.0,7.962962962962963,1,9,False,False,False,False,False
W2160113398,Effective tracking of the players and ball in indoor soccer games in the presence of occlusion,2009,13,3,6,7.708934909121605e-06,1.4503568069313404e-06,1.2216036184952263e-07,0.7647058823529411,1,1,False,False,False,False,False
W2987963152,Reinforcement Neural Fuzzy Surrogate-Assisted Multiobjective Evolutionary Fuzzy Systems With Robot Learning Control Application,2019,44,2,13,8.902991987899009e-06,2.744340670344435e-08,1.7117482275226682e-06,6.285714285714286,1,5,False,False,False,False,False
W2003650502,On the Construction of Asymmetric Quantum Codes,2014,21,4,15,7.525490675476007e-06,3.65445687719447e-09,1.2499807540934181e-09,1.75,1,8,False,False,False,False,False
W1494305179,Mosaic Drawings and Cartograms,2015,39,7,11,1.3898544132531686e-05,4.705711221393214e-07,9.229404088779357e-08,3.5454545454545454,1,1,True,False,True,False,False
W2294439931,Relativized cryptography,1983,31,0,6,6.162361851594137e-06,0.0,2.683551857327071e-08,0.7209302325581395,1,14,False,False,False,False,False
W2159588611,Big Data computing and clouds: Trends and future directions,2014,840,10,13,1.3154578909701687e-05,4.843995050997247e-07,2.637772806584283e-07,70.0,1,3,False,False,True,True,False
W2197355425,Survey of multicast routing algorithms and protocols,2002,71,2,3,7.32178969023504e-06,7.727264372395663e-09,4.722607472093235e-10,2.9583333333333335,1,18,False,False,False,False,False
W1896395893,Object detection by labeling superpixels,2015,98,8,21,8.947813312791109e-06,0.00013972631946187057,0.00032804982172024633,8.909090909090908,1,0,False,False,False,False,False
W2017307179,3D rotational video stabilization using manifold optimization,2013,13,0,5,6.162361851594137e-06,0.0,6.887370903667342e-08,1.0,1,1,False,False,False,False,False
W3082456245,A wholistic view of continual learning with deep neural networks: Forgotten lessons and the bridge to active and open world learning,2023,115,1,30,6.565333054391908e-06,6.157216288165604e-06,0.00018486287540642234,38.333333333333336,1,0,False,False,True,False,False
W2138744372,Pipeline vectorization for reconfigurable systems,2003,61,1,1,8.065578329844255e-06,5.182094201412055e-09,6.824432030379961e-11,2.652173913043478,1,16,False,False,False,False,False
W2149106019,FIR principal component filter banks,1998,33,2,0,2.0196257977112838e-05,7.2294920921692485e-09,0.0,1.1785714285714286,1,15,False,False,False,False,False
W2070097798,A Genetic Fuzzy Linguistic Combination Method for Fuzzy Rule-Based Multiclassifiers,2013,44,4,22,7.61326691748279e-06,1.2310060182387523e-06,5.373086777329754e-06,3.3846153846153846,1,5,False,False,False,False,False
W3016143166,The power method and beyond,2020,19,0,3,6.162361851594137e-06,0.0,3.5979844434447113e-09,3.1666666666666665,1,4,False,False,False,False,False
W2079625175,Detecting botnet by anomalous traffic,2014,32,0,4,6.162361851594137e-06,0.0,1.2324621226338322e-07,2.6666666666666665,1,23,False,False,False,False,False
W2140187183,A Memetic Algorithm for the Traveling Salesman Problem,2015,19,0,3,6.162361851594137e-06,0.0,1.7972356417901379e-09,1.7272727272727273,1,4,False,False,False,False,False
W1572651942,Algorithm for steering vector estimation using second order moments,2002,11,0,1,6.162361851594137e-06,0.0,2.9657058767284415e-09,0.4583333333333333,1,15,False,False,False,False,False
W2618685348,Design and analysis of associative memories based on external inputs of continuous bidirectional associative networks,2017,13,0,5,6.162361851594137e-06,0.0,1.9892788218166648e-07,1.4444444444444444,1,10,False,False,False,False,False
W2165988091,Supporting Location-Based Services in a Main-Memory Database,2014,21,0,3,6.162361851594137e-06,0.0,5.826571090689181e-09,1.75,1,1,False,False,False,False,False
W2164340292,A Dynamic Critical Path Algorithm for Scheduling Scientific Workflow Applications on Global Grids,2007,137,12,8,2.1968962021081673e-05,1.9172967941887273e-07,1.5640018950236563e-07,7.2105263157894735,1,3,False,False,True,False,False
W2127884536,Sparse and structured decompositions of signals with the molecular matching pursuit,2006,77,0,7,6.162361851594137e-06,0.0,3.210687885347586e-07,3.85,1,9,False,False,False,False,False
W2156515921,Shallow parsing with conditional random fields,2003,1250,49,4,0.00017270137051142995,1.0861279054558501e-05,5.19782083427058e-08,54.34782608695652,1,4,False,False,True,True,False
W2577251103,Optimal virtualized network function allocation for an SDN enabled cloud,2017,45,11,10,1.1632648998670892e-05,3.0238667128166973e-07,4.331783126722713e-07,5.0,1,2,False,False,False,False,False
W2093044475,Spectral discrimination of hydrothermally altered materials using ASTER short-wave infrared bands: Evaluation in a tropical savannah environment,2005,82,35,6,2.3216787985002016e-05,9.354703686008968e-07,8.48859495773797e-08,3.9047619047619047,1,11,False,False,False,False,False
W3014390275,Evaluation of new antihypertensive drugs designed in silico using Thermolysin as a target,2020,17,1,7,6.6360256747709866e-06,1.0661356899448929e-08,2.521510179050749e-07,2.8333333333333335,1,7,False,False,False,False,False
W2152739562,Image representations and feature selection for multimedia database search,2003,51,1,5,6.354543173873966e-06,1.9437864110994963e-07,1.8335680346822372e-06,2.217391304347826,1,4,False,False,True,False,False
W2799291955,Mass detection in digital breast tomosynthesis data using convolutional neural networks and multiple instance learning,2018,101,3,6,7.77904560812524e-06,2.2795789368456265e-05,0.00010573676187283562,12.625,1,0,False,False,False,False,False
W2444163375,Modality and Component Aware Feature Fusion for RGB-D Scene Classification,2016,73,1,9,6.221891688371081e-06,1.732649718924484e-05,0.00014380049426506323,7.3,1,0,False,False,True,False,False
W2016828421,Temporal Forensics and Anti-Forensics for Motion Compensated Video,2012,207,16,5,1.4739100093355746e-05,4.97305707147125e-06,2.723360383964961e-07,14.785714285714286,1,21,False,False,False,False,False
W2985406956,Gallery D.C.: Design Search and Knowledge Discovery through Auto-created GUI Component Gallery,2019,83,1,5,6.638600545809685e-06,7.855816373999796e-06,0.0001609484855882534,11.857142857142858,1,0,False,False,True,False,False
W2009722370,Theoretically Supported Scalable FETI for Numerical Solution of Variational Inequalities,2007,35,5,9,1.179061790565321e-05,2.661132020786958e-11,8.996647135962173e-12,1.8421052631578947,1,6,False,False,False,False,False
W2780040825,Almost perfect transport of an entangled two-qubit state through a spin chain,2018,18,3,16,7.73067777909353e-06,4.630668538063677e-09,5.102636907417944e-09,2.25,1,8,False,False,True,False,False
W2903292657,Multidimensional membership functions in T–S fuzzy models for modelling and identification of nonlinear multivariable systems using genetic algorithms,2018,37,0,6,6.162361851594137e-06,0.0,1.728654032951674e-07,4.625,1,5,False,False,False,False,False
W2090228838,Regionalized favorability theory for information synthesis in mineral exploration,1993,14,4,8,8.598576026855807e-06,4.563652135918025e-07,6.926069565048605e-08,0.42424242424242425,1,11,False,False,False,False,False
W2794415434,Hierarchizing graph-based image segmentation algorithms relying on region dissimilarity,2017,18,1,10,6.463731993762277e-06,2.3259230066638162e-07,3.854614774417272e-06,2.0,1,10,False,False,False,False,False
W2009204692,Assessing the use of slicing-based visualizing techniques on the understanding of large metamodels,2015,14,0,7,6.162361851594137e-06,0.0,4.011462708747423e-08,1.2727272727272727,1,12,False,False,False,False,False
W2009349978,A result on the total colouring of powers of cycles,2006,40,6,4,1.4597931968539989e-05,1.369002163040787e-08,2.4144036170939753e-13,2.0,1,25,True,False,False,False,False
W2014562510,The Spectral Method for General Mixture Models,2008,71,1,1,8.967233103842636e-06,1.6191744550516206e-09,2.660756256741409e-08,3.9444444444444446,1,28,False,False,False,False,False
W2033712590,Local Control of Entanglement in a Spin Chain,2007,51,4,11,8.870188141587114e-06,5.573497450141101e-10,4.080481784701777e-10,2.6842105263157894,1,8,False,False,False,False,False
W4285300736,A Survey on Distributed NFV Multi-Domain Orchestration from an Algorithmic Functional Perspective,2022,16,0,4,6.162361851594137e-06,0.0,2.2900842817026117e-08,4.0,1,2,False,False,False,False,False
W2528879890,Camera model identification based machine learning approach with high order statistics features,2016,38,6,7,9.264257920750866e-06,1.9261564404002407e-05,4.407557049496071e-06,3.8,1,21,False,False,False,False,False
W2963499153,"Zero-Shot Learning—A Comprehensive Evaluation of the Good, the Bad and the Ugly",2018,1552,29,25,2.239614885312459e-05,0.00028877157872818777,0.000225787679136164,194.0,1,0,False,False,False,True,False
W2025542264,Type-2 fuzzy neural networks with fuzzy clustering and differential evolution optimization,2011,160,14,15,1.0409602920528732e-05,9.171231796332998e-07,1.173216674520328e-07,10.666666666666666,1,5,False,False,False,False,False
W1967730444,"Decoherence, entanglement, and chaos in the Dicke model",2004,67,4,16,9.2758156612315e-06,1.2765120851454838e-09,1.3257974206294109e-08,3.0454545454545454,1,8,False,False,False,False,False
W2560026874,Multi-Scale Analysis Strategies in PRNU-Based Tampering Localization,2016,212,26,17,1.572031411522595e-05,8.572249349420704e-05,4.21915376492681e-06,21.2,1,21,False,False,False,False,False
W2550330488,Sentence level matrix representation for document spectral clustering,2016,28,0,6,6.162361851594137e-06,0.0,4.952818394697453e-06,2.8,1,0,False,False,False,False,False
W1982106473,Digital image forgery detection using passive techniques: A survey,2013,411,38,51,2.0127296296096588e-05,5.523923738296318e-05,3.992396236121438e-06,31.615384615384617,1,21,False,False,False,False,False
W3003724358,A computational approach for printed document forensics using SURF and ORB features,2020,28,1,15,6.424293133412688e-06,5.738978351484583e-07,3.4088564261022985e-06,4.666666666666667,1,21,False,False,False,False,False
W2086315885,A flexible building management framework based on wireless sensor and actuator networks,2012,113,4,2,1.3838335210733346e-05,4.8864110857019984e-08,2.9677861892923324e-08,8.071428571428571,1,14,False,False,False,False,False
W2114895467,Super-resolution in map-making based on a physical instrument model and regularized inversion,2011,13,0,3,6.162361851594137e-06,0.0,1.0606851131597882e-07,0.8666666666666667,1,6,False,False,False,False,False
W1982661931,Calculation of monthly mean solar radiation for horizontal and inclined surfaces,1979,504,5,0,2.5061824441457292e-05,5.330290737625598e-09,0.0,10.72340425531915,1,30,False,False,False,True,False
W2103442809,The Sum of Log-Normal Probability Distributions in Scatter Transmission Systems,1960,816,8,0,8.109393268970752e-05,2.600876540237388e-10,0.0,12.363636363636363,1,14,False,False,False,True,False
W3199051720,"SDN Assisted Codec, Path and Quality Selection for HTTP Adaptive Streaming",2021,11,0,13,6.162361851594137e-06,0.0,9.555336329825146e-07,2.2,1,2,False,False,False,False,False
W4244157805,A type and effect system for deterministic parallel Java,2009,261,10,7,1.641594413008092e-05,5.0253900072827233e-08,8.047261532359759e-10,15.352941176470589,1,16,False,False,False,False,False
W2551573654,Regularized HSS iteration methods for saddle-point linear systems,2016,63,0,4,6.162361851594137e-06,0.0,1.0298277259058019e-10,6.3,1,6,False,False,False,False,False
W2017513161,Fingerprinting and forensic analysis of multimedia,2004,32,3,3,1.0749452416167807e-05,1.0159966418732974e-07,7.546642336795164e-08,1.4545454545454546,1,14,False,False,True,False,False
W2158005276,Shot Detection Using Pixel wise Difference with Adaptive Threshold and Color Histogram Method in Compressed and Uncompressed Video,2013,19,1,2,6.470003343127832e-06,2.9389606411701217e-07,1.2896149885184257e-08,1.4615384615384615,1,24,False,False,False,False,False
W2110161289,Automatic localization of solid organs on 3D CT images by a collaborative majority voting decision based on ensemble learning,2012,42,2,1,6.798565624545654e-06,1.3613930271336176e-07,2.626605472192198e-06,3.0,1,10,False,False,False,False,False
